;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
52298;1ezx_C;1ezx_C;44;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_44.pdb;36.10587061230707
52299;1ezx_C;2r9p_E;28;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_28.pdb;17.62494634642125
52300;1ezx_B;1m3d_H;0;-;-;-;-;-1.0
52301;1ezx_C;2r9p_A;33;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_33.pdb;40.540648394869734
52302;1ezx_C;2r9p_E;29;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_29.pdb;17.624935119690583
52303;1ezx_C;1ezx_C;45;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_45.pdb;36.105869062759716
52304;1ezx_B;1m3d_L;0;-;-;-;-;-1.0
52305;1ezx_B;1nci_A;0;-;-;-;-;-1.0
52306;1ezx_C;2r9p_A;34;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_34.pdb;37.33795487614013
52307;1ezx_C;2r9p_E;30;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_30.pdb;17.624935119690583
52308;1ezx_C;1ezx_C;46;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_46.pdb;36.10585564587465
52309;1ezx_B;1rf3_B;0;-;-;-;-;-1.0
52310;1ezx_B;1li1_C;0;-;-;-;-;-1.0
52311;1ezx_C;2r9p_E;31;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_31.pdb;18.615449940719728
52312;1ezx_C;2r9p_A;35;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_35.pdb;40.54064872220847
52313;1ezx_B;1shw_B;0;-;-;-;-;-1.0
52314;1ezx_C;1ezx_C;47;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_47.pdb;36.105869062759716
52315;1ezx_B;1pyo_A;0;-;-;-;-;-1.0
52316;1ezx_C;2r9p_E;32;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_32.pdb;8.91789119230815
52317;1ezx_B;1shw_A;0;-;-;-;-;-1.0
52318;1ezx_C;2r9p_A;36;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_36.pdb;39.63213885099614
52319;1ezx_B;1pyo_B;0;-;-;-;-;-1.0
52320;1ezx_C;1ezx_C;48;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_48.pdb;36.105861874331886
52321;1ezx_C;2r9p_E;33;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_33.pdb;9.870728372067186
52322;1ezx_B;1yk1_A;0;-;-;-;-;-1.0
52323;1ezx_B;1m3d_F;0;-;-;-;-;-1.0
52324;1ezx_C;2r9p_A;37;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_37.pdb;39.63214133156544
52325;1ezx_B;2bov_A;0;-;-;-;-;-1.0
52326;1ezx_C;1ezx_C;49;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_49.pdb;30.59099519738613
52327;1ezx_C;2r9p_E;34;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_34.pdb;12.87821682467934
52328;1ezx_B;2bov_B;0;-;-;-;-;-1.0
52329;1ezx_B;2gd4_H;0;-;-;-;-;-1.0
52330;1ezx_C;2r9p_A;38;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_38.pdb;40.54064872220847
52331;1ezx_C;2r9p_E;35;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_35.pdb;8.9927538789099
52332;1ezx_C;1ezx_C;50;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_50.pdb;34.62760979580732
52333;1ezx_B;2gd4_L;0;-;-;-;-;-1.0
52334;1ezx_C;2r9p_E;36;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_36.pdb;8.917888656577235
52335;1ezx_B;2gix_B;0;-;-;-;-;-1.0
52336;1ezx_C;2r9p_A;39;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_39.pdb;39.63214641374263
52337;1ezx_C;1ezx_C;51;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_51.pdb;36.10585868850442
52338;1ezx_B;2gix_D;0;-;-;-;-;-1.0
52339;1ezx_C;2r9p_E;37;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_37.pdb;15.253884185662294
52340;1ezx_B;2gix_A;0;-;-;-;-;-1.0
52341;1ezx_C;2r9p_A;40;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_40.pdb;40.54064872220847
52342;1ezx_C;1ezx_C;52;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_52.pdb;32.761924743180195
52343;1ezx_C;2r9p_E;38;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_38.pdb;15.25388756073996
52344;1ezx_B;2jjs_C;0;-;-;-;-;-1.0
52345;1ezx_B;2jjs_A;0;-;-;-;-;-1.0
52346;1ezx_C;2r9p_E;39;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_39.pdb;15.25388756073996
52347;1ezx_C;2r9p_A;41;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_41.pdb;40.54061457752153
52348;1ezx_C;1ezx_C;53;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_53.pdb;36.105869062759716
52349;1ezx_B;2nna_B;0;-;-;-;-;-1.0
52350;1ezx_C;2r9p_E;40;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_40.pdb;15.253884185662294
52351;1ezx_B;2nna_A;0;-;-;-;-;-1.0
52352;1ezx_C;2r9p_A;42;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_42.pdb;40.54064872220847
52353;1ezx_C;1ezx_C;54;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_54.pdb;30.59099114103618
52354;1ezx_B;2pjy_C;0;-;-;-;-;-1.0
52355;1ezx_C;2r9p_E;41;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_41.pdb;15.253884185662294
52356;1ezx_B;2q7n_A;0;-;-;-;-;-1.0
52357;1ezx_C;2r9p_A;43;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_43.pdb;29.95784058216825
52358;1ezx_B;2r9p_E;0;-;-;-;-;-1.0
52359;1ezx_C;1ezx_C;55;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_55.pdb;27.402308318555942
52360;1ezx_C;2r9p_E;42;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_42.pdb;19.57854978229332
52361;1ezx_B;1nci_B;0;-;-;-;-;-1.0
52362;1ezx_B;2rgn_A;0;-;-;-;-;-1.0
52363;1ezx_B;3bpl_B;0;-;-;-;-;-1.0
52364;1ezx_C;2r9p_A;44;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_44.pdb;32.20243796215405
52365;1ezx_C;2r9p_E;43;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_43.pdb;17.624951504727193
52366;1ezx_C;1ezx_C;56;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_56.pdb;27.402313275859385
52367;1ezx_B;3bt2_A;0;-;-;-;-;-1.0
52368;1ezx_C;2r9p_E;44;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_44.pdb;17.624930178503124
52369;1ezx_B;3bt2_U;0;-;-;-;-;-1.0
52370;1ezx_C;2r9p_A;45;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_45.pdb;38.3498089335469
52371;1ezx_C;1ezx_C;57;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_57.pdb;27.40230685607314
52372;1ezx_B;3bpl_C;0;-;-;-;-;-1.0
52373;1ezx_C;2r9p_E;45;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_45.pdb;15.253884185662294
52374;1ezx_B;3c5j_B;0;-;-;-;-;-1.0
52375;1ezx_C;2r9p_A;46;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_46.pdb;29.95784266896609
52376;1ezx_C;1ezx_C;58;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_58.pdb;27.402308318555942
52377;1ezx_B;3d1m_D;0;-;-;-;-;-1.0
52378;1ezx_C;2r9p_E;46;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_46.pdb;15.25388627667383
52379;1ezx_B;3d48_P;0;-;-;-;-;-1.0
52380;1ezx_C;2r9p_A;47;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_47.pdb;38.349811191325415
52381;1ezx_B;3d48_R;0;-;-;-;-;-1.0
52382;1ezx_C;2r9p_E;47;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_47.pdb;15.253884185662294
52383;1ezx_C;1ezx_C;59;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_59.pdb;27.40230192541883
52384;1ezx_B;3d2u_A;0;-;-;-;-;-1.0
52385;1ezx_C;2r9p_E;48;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_48.pdb;12.77203819783867
52386;1ezx_B;3d85_B;0;-;-;-;-;-1.0
52387;1ezx_C;2r9p_A;48;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_48.pdb;32.38414076091281
52388;1ezx_C;1ezx_C;60;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_60.pdb;32.761924743180195
52389;1ezx_B;3d0g_A;0;-;-;-;-;-1.0
52390;1ezx_C;2r9p_E;49;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_49.pdb;12.772047014117703
52391;1ezx_B;3dgc_S;0;-;-;-;-;-1.0
52392;1ezx_C;2r9p_A;49;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_49.pdb;38.34980766038614
52393;1ezx_C;1ezx_C;61;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_61.pdb;28.16120548142353
52394;1ef1_A;1pyo_A;0;-;-;-;-;-1.0
52395;1ezx_C;2r9p_E;50;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_50.pdb;6.496630977363837
52396;1ef1_A;1pyo_B;0;-;-;-;-;-1.0
52397;1ezx_C;1ezx_C;62;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_62.pdb;28.16120176831686
52398;1ezx_C;2r9p_A;50;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_50.pdb;23.972625401277444
52399;1ezx_C;2r9p_E;51;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_51.pdb;12.878199438626137
52400;1ef1_A;3d85_B;0;-;-;-;-;-1.0
52401;1ef1_C;1pyo_A;0;-;-;-;-;-1.0
52402;1ezx_C;1ezx_C;63;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_63.pdb;36.10585784589642
52403;1ezx_C;2r9p_E;52;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_52.pdb;12.87821682467934
52404;1ezx_C;2r9p_A;51;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_51.pdb;34.5142747774881
52405;1ef1_C;1pyo_B;0;-;-;-;-;-1.0
52406;1ef1_C;3d85_B;0;-;-;-;-;-1.0
52407;1ezx_C;1ezx_C;64;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_64.pdb;32.761924743180195
52408;1ezx_C;2r9p_E;53;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_53.pdb;9.980921068108474
52409;1efv_A;1gl4_A;0;-;-;-;-;-1.0
52410;1ezx_C;2r9p_A;52;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_52.pdb;40.54064514159747
52411;1ezx_C;2r9p_E;54;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_54.pdb;9.871995294470777
52412;1efv_A;1gc1_G;0;-;-;-;-;-1.0
52413;1ezx_C;1ezx_C;65;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_65.pdb;32.7619041999655
52414;1efv_A;1ku6_A;0;-;-;-;-;-1.0
52415;1ezx_C;2r9p_A;53;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_53.pdb;38.3498089335469
52416;1ezx_C;2r9p_E;55;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_55.pdb;12.193631534398493
52417;1efv_A;1nci_A;0;-;-;-;-;-1.0
52418;1ezx_C;1ezx_C;66;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_66.pdb;32.7619041999655
52419;1efv_A;1nci_B;0;-;-;-;-;-1.0
52420;1ezx_C;2r9p_E;56;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_56.pdb;19.578536271289323
52421;1ezx_C;2r9p_A;54;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_54.pdb;32.38414864590359
52422;1efv_A;1rf3_B;0;-;-;-;-;-1.0
52423;1ezx_C;1ezx_C;67;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_67.pdb;27.402308318555942
52424;1ezx_C;2r9p_E;57;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_57.pdb;15.253884185662294
52425;1efv_A;1pyo_A;0;-;-;-;-;-1.0
52426;1ezx_C;2r9p_A;55;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_55.pdb;23.972706547512615
52427;1efv_A;1shw_A;0;-;-;-;-;-1.0
52428;1ezx_C;2r9p_E;58;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_58.pdb;6.496623602499276
52429;1ezx_C;1ezx_C;68;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_68.pdb;27.402308318555942
52430;1efv_A;1shw_B;0;-;-;-;-;-1.0
52431;1ezx_C;2r9p_A;56;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_56.pdb;38.27608292252043
52432;1ezx_C;2r9p_E;59;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_59.pdb;12.77203415995411
52433;1efv_A;1pyo_B;0;-;-;-;-;-1.0
52434;1ezx_C;1ezx_C;69;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_69.pdb;32.761924743180195
52435;1efv_A;1yk1_A;0;-;-;-;-;-1.0
52436;1ezx_C;2r9p_E;60;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_60.pdb;17.624939586539398
52437;1ezx_C;2r9p_A;57;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_57.pdb;33.145565842507466
52438;1ezx_C;1ezx_C;70;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_70.pdb;32.76188626041018
52439;1efv_A;2bov_A;0;-;-;-;-;-1.0
52440;1efv_A;2gd4_H;0;-;-;-;-;-1.0
52441;1ezx_C;2r9p_E;61;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_61.pdb;12.772042712997507
52442;1efv_A;2gd4_L;0;-;-;-;-;-1.0
52443;1ezx_C;1ezx_C;71;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_71.pdb;36.105869062759716
52444;1ezx_C;2r9p_A;58;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_58.pdb;34.514301420903614
52445;1efv_A;2gix_A;0;-;-;-;-;-1.0
52446;1ezx_C;2r9p_E;62;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_62.pdb;17.221440974723972
52447;1efv_A;2gix_B;0;-;-;-;-;-1.0
52448;1ezx_C;1ezx_C;72;3tpi_0_2_Z_4.pdb;3tpi_0_2_Z_2.pdb;1ezx_C.pdb;1ezx_C_72.pdb;36.105869062759716
52449;1ezx_C;2r9p_A;59;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_59.pdb;32.20240222399315
52450;1efv_A;2gix_D;0;-;-;-;-;-1.0
52451;1ezx_C;2r9p_E;63;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_63.pdb;12.878199438626137
52452;1efv_A;2jjs_C;0;-;-;-;-;-1.0
52453;1ezx_C;2r9p_E;64;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_64.pdb;10.93504502517296
52454;1efv_A;2jjs_A;0;-;-;-;-;-1.0
52455;1ezx_C;2r9p_A;60;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_60.pdb;34.51428143232608
52456;1efv_A;2nna_B;0;-;-;-;-;-1.0
52457;1ezx_C;2r9p_E;65;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_65.pdb;10.935074175345047
52458;1efv_A;2nna_A;0;-;-;-;-;-1.0
52459;1ezx_C;2r9p_A;61;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_61.pdb;36.53769943900393
52460;1efv_A;2pjy_C;0;-;-;-;-;-1.0
52461;1ezx_C;2r9p_E;66;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_66.pdb;6.496630977363837
52462;1efv_A;2q7n_A;0;-;-;-;-;-1.0
52463;1efv_A;2rgn_A;0;-;-;-;-;-1.0
52464;1ezx_C;2r9p_A;62;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_62.pdb;32.64214492782707
52465;1ezx_C;2r9p_E;67;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_67.pdb;9.870727544115416
52466;1efv_A;3bpl_B;0;-;-;-;-;-1.0
52467;1ezx_C;2r9p_E;68;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_68.pdb;9.870728372067186
52468;1efv_A;3bt2_U;0;-;-;-;-;-1.0
52469;1ezx_C;2r9p_A;63;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_63.pdb;32.642151677391595
52470;1efv_A;3c5j_B;0;-;-;-;-;-1.0
52471;1ezx_C;2r9p_E;69;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_69.pdb;6.496630977363837
52472;1efv_A;3bt2_A;0;-;-;-;-;-1.0
52473;1efv_A;3bpl_C;0;-;-;-;-;-1.0
52474;1ezx_C;2r9p_A;64;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_64.pdb;32.64213614555035
52475;1ezx_C;2r9p_E;70;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_70.pdb;6.496601124939787
52476;1efv_A;3d0g_A;0;-;-;-;-;-1.0
52477;1efv_A;3d1m_A;0;-;-;-;-;-1.0
52478;1efv_A;3d1m_D;0;-;-;-;-;-1.0
52479;1ezx_C;2r9p_E;71;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_71.pdb;12.19364580174498
52480;1ezx_C;2r9p_A;65;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_65.pdb;29.95784266896609
52481;1efv_A;3d48_R;0;-;-;-;-;-1.0
52482;1efv_A;3d85_B;0;-;-;-;-;-1.0
52483;1ezx_C;2r9p_E;72;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_72.pdb;9.98094634617758
52484;1efv_A;3d85_D;0;-;-;-;-;-1.0
52485;1ezx_C;2r9p_A;66;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_66.pdb;32.64214636465172
52486;1efv_A;3d2u_A;0;-;-;-;-;-1.0
52487;1ezx_C;2r9p_E;73;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_73.pdb;12.87821682467934
52488;1efv_A;3dgc_S;0;-;-;-;-;-1.0
52489;1ezx_C;2r9p_A;67;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_67.pdb;33.14553273155582
52490;1efv_B;1gl4_A;0;-;-;-;-;-1.0
52491;1ezx_C;2r9p_E;74;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_74.pdb;10.288861543196148
52492;1efv_B;1gc1_G;0;-;-;-;-;-1.0
52493;1efv_B;1ku6_A;0;-;-;-;-;-1.0
52494;1ezx_C;2r9p_E;75;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_75.pdb;9.980936113558146
52495;1efv_B;1nci_A;0;-;-;-;-;-1.0
52496;1ezx_C;2r9p_A;68;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_68.pdb;34.514263363872104
52497;1efv_B;1nci_B;0;-;-;-;-;-1.0
52498;1ezx_C;2r9p_E;76;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_76.pdb;6.4966449137703615
52499;1efv_B;1shw_A;0;-;-;-;-;-1.0
52500;1ezx_C;2r9p_A;69;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_69.pdb;29.957845400623075
52501;1ezx_C;2r9p_E;77;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_77.pdb;18.615449940719728
52502;1efv_B;1shw_B;0;-;-;-;-;-1.0
52503;1efv_B;1pyo_A;0;-;-;-;-;-1.0
52504;1ezx_C;2r9p_E;78;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_78.pdb;17.624935119690583
52505;1efv_B;1pyo_B;0;-;-;-;-;-1.0
52506;1ezx_C;2r9p_A;70;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_70.pdb;33.14556734298059
52507;1efv_B;1yk1_A;0;-;-;-;-;-1.0
52508;1ezx_C;2r9p_E;79;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_79.pdb;17.624935119690583
52509;1efv_B;2bov_A;0;-;-;-;-;-1.0
52510;1efv_B;2gd4_H;0;-;-;-;-;-1.0
52511;1ezx_C;2r9p_A;71;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_71.pdb;32.202412109718175
52512;1ezx_C;2r9p_E;80;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_80.pdb;17.624935119690583
52513;1efv_B;2gix_A;0;-;-;-;-;-1.0
52514;1efv_B;2gix_D;0;-;-;-;-;-1.0
52515;1ezx_C;2r9p_E;81;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_81.pdb;17.62491514695388
52516;1ezx_C;2r9p_A;72;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_72.pdb;34.51425377446924
52517;1efv_B;2gix_B;0;-;-;-;-;-1.0
52518;1ezx_C;2r9p_E;82;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_82.pdb;19.57855556311197
52519;1efv_B;2jjs_C;0;-;-;-;-;-1.0
52520;1ezx_C;2r9p_A;73;2r9p_0_1_C_2.pdb;2r9p_0_1_A_1.pdb;1ezx_C.pdb;2r9p_A_73.pdb;32.64213776696478
52521;1efv_B;2jjs_A;0;-;-;-;-;-1.0
52522;1ezx_C;2r9p_E;83;2r9p_0_1_A_1.pdb;2r9p_0_1_E_1.pdb;1ezx_C.pdb;2r9p_E_83.pdb;19.578551085828657
52523;1efv_B;2nna_B;0;-;-;-;-;-1.0
52524;1efv_B;2nna_A;0;-;-;-;-;-1.0
