;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
38735;2c74_B;2i1n_A;0;-;-;-;-;-1.0
38736;2c74_B;2iae_A;0;-;-;-;-;-1.0
38737;2c74_B;2i32_A;0;-;-;-;-;-1.0
38738;2c74_B;2i1n_B;0;-;-;-;-;-1.0
38739;2c74_B;2iae_B;0;-;-;-;-;-1.0
38740;2c74_B;2jz3_C;0;-;-;-;-;-1.0
38741;1rf3_A;1rf3_A;532;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_532.pdb;0.5910782694839305
38742;2c9w_A;2c9w_C;6;2c9w_0_1_A_1.pdb;2c9w_0_1_C_1.pdb;2c9w_A.pdb;2c9w_C_6.pdb;0.3396610988859825
38743;2c9w_A;2jz3_B;8;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_8.pdb;11.814551003024581
38744;2c74_B;2jz3_B;0;-;-;-;-;-1.0
38745;2c74_B;2nvu_B;0;-;-;-;-;-1.0
38746;2c74_B;2nnw_B;0;-;-;-;-;-1.0
38747;2c74_B;2ot3_B;0;-;-;-;-;-1.0
38748;2c74_B;2p1m_B;0;-;-;-;-;-1.0
38749;2c74_B;2rhk_C;0;-;-;-;-;-1.0
38750;2c74_B;2vgl_M;0;-;-;-;-;-1.0
38751;2c74_B;2v8q_A;0;-;-;-;-;-1.0
38752;2c74_B;2vgl_S;0;-;-;-;-;-1.0
38753;2c74_B;2vp7_A;0;-;-;-;-;-1.0
38754;2c9w_A;2c9w_C;7;2c9w_0_1_A_1.pdb;2c9w_0_1_C_1.pdb;2c9w_A.pdb;2c9w_C_7.pdb;0.3396610988859825
38755;2c74_B;2vgl_B;0;-;-;-;-;-1.0
38756;2c74_B;2vp7_B;0;-;-;-;-;-1.0
38757;1rf3_A;1rf3_A;533;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_533.pdb;0.5910792170932568
38758;2c74_B;2vgl_A;0;-;-;-;-;-1.0
38759;2c9w_A;2jz3_B;9;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_9.pdb;11.814551003024581
38760;2c74_B;2v8q_E;0;-;-;-;-;-1.0
38761;2c74_B;2v8q_B;0;-;-;-;-;-1.0
38762;2c74_B;2zl1_A;0;-;-;-;-;-1.0
38763;2c74_B;2zl1_B;0;-;-;-;-;-1.0
38764;2c74_B;2z3q_B;0;-;-;-;-;-1.0
38765;2c9w_A;2c9w_C;8;2c9w_0_1_A_1.pdb;2c9w_0_1_C_1.pdb;2c9w_A.pdb;2c9w_C_8.pdb;0.3396684972545574
38766;2c74_B;3bc1_E;0;-;-;-;-;-1.0
38767;2c74_B;3bc1_B;0;-;-;-;-;-1.0
38768;2c63_B;2i1n_B;0;-;-;-;-;-1.0
38769;2c63_B;2i1n_A;0;-;-;-;-;-1.0
38770;2c63_B;2jz3_B;0;-;-;-;-;-1.0
38771;2c63_B;2i32_A;0;-;-;-;-;-1.0
38772;2c9w_A;2jz3_B;10;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_10.pdb;11.814551003024581
38773;2c63_B;2i32_E;0;-;-;-;-;-1.0
38774;1rf3_A;1rf3_A;534;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_534.pdb;8.591414514875268
38775;2c63_B;2jz3_C;0;-;-;-;-;-1.0
38776;2c63_B;2iae_A;0;-;-;-;-;-1.0
38777;2c63_B;2iae_B;0;-;-;-;-;-1.0
38778;2c63_B;2nnw_B;0;-;-;-;-;-1.0
38779;2c63_B;2nvu_B;0;-;-;-;-;-1.0
38780;2c63_B;2ot3_B;0;-;-;-;-;-1.0
38781;2c63_B;2p1m_B;0;-;-;-;-;-1.0
38782;2c9w_A;2jz3_B;11;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_11.pdb;11.814551003024581
38783;2c63_B;2rhk_C;0;-;-;-;-;-1.0
38784;2c63_B;2v8q_A;0;-;-;-;-;-1.0
38785;2c63_B;2vgl_M;0;-;-;-;-;-1.0
38786;2c63_B;2vgl_S;0;-;-;-;-;-1.0
38787;1rf3_A;1rf3_A;535;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_535.pdb;8.591396767025334
38788;2c63_B;2vp7_A;0;-;-;-;-;-1.0
38789;2c63_B;2vgl_B;0;-;-;-;-;-1.0
38790;2c63_B;2vp7_B;0;-;-;-;-;-1.0
38791;2c63_B;2v8q_E;0;-;-;-;-;-1.0
38792;2c63_B;2vgl_A;0;-;-;-;-;-1.0
38793;2c63_B;2v8q_B;0;-;-;-;-;-1.0
38794;2c9w_A;2jz3_B;12;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_12.pdb;11.814551003024581
38795;2c63_B;2z3q_B;0;-;-;-;-;-1.0
38796;2c63_B;2zl1_A;0;-;-;-;-;-1.0
38797;2c63_B;2zl1_B;0;-;-;-;-;-1.0
38798;2c63_B;3bc1_E;0;-;-;-;-;-1.0
38799;1rf3_A;1rf3_A;536;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_536.pdb;8.591396767025334
38800;2c63_B;3c5j_A;0;-;-;-;-;-1.0
38801;2c63_B;3bc1_B;0;-;-;-;-;-1.0
38802;2c63_B;3d0g_E;0;-;-;-;-;-1.0
38803;2c63_B;3c66_A;0;-;-;-;-;-1.0
38804;2c63_B;3ch5_B;0;-;-;-;-;-1.0
38805;2c9w_A;2jz3_B;13;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_13.pdb;11.81458211150581
38806;2c63_B;3d2u_B;0;-;-;-;-;-1.0
38807;2c63_B;3cwb_P;0;-;-;-;-;-1.0
38808;2c63_C;2c9w_C;0;-;-;-;-;-1.0
38809;2c63_C;2djg_A;0;-;-;-;-;-1.0
38810;2c63_C;2djg_B;0;-;-;-;-;-1.0
38811;1rf3_A;1rf3_A;537;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_537.pdb;8.591396200553609
38812;2c63_C;2djg_C;0;-;-;-;-;-1.0
38813;2c63_C;2e9x_C;0;-;-;-;-;-1.0
38814;2c63_C;2e9x_B;0;-;-;-;-;-1.0
38815;2c63_C;2h0d_B;0;-;-;-;-;-1.0
38816;2c9w_A;2jz3_B;14;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_14.pdb;11.814551003024581
38817;2c63_C;2i32_E;0;-;-;-;-;-1.0
38818;2c63_C;2i1n_B;0;-;-;-;-;-1.0
38819;2c63_C;2i32_A;0;-;-;-;-;-1.0
38820;2c63_C;2iae_A;0;-;-;-;-;-1.0
38821;2c63_C;2i1n_A;0;-;-;-;-;-1.0
38822;2c63_C;2iae_B;0;-;-;-;-;-1.0
38823;2c63_C;2jz3_C;0;-;-;-;-;-1.0
38824;1rf3_A;1rf3_A;538;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_538.pdb;8.59140969789019
38825;2c63_C;2jz3_B;0;-;-;-;-;-1.0
38826;2c63_C;2nnw_B;0;-;-;-;-;-1.0
38827;2c63_C;2nvu_B;0;-;-;-;-;-1.0
38828;2c9w_A;2jz3_B;15;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_15.pdb;12.173854608517233
38829;2c63_C;2ot3_B;0;-;-;-;-;-1.0
38830;2c63_C;2p1m_B;0;-;-;-;-;-1.0
38831;2c63_C;2rhk_C;0;-;-;-;-;-1.0
38832;2c63_C;2v8q_A;0;-;-;-;-;-1.0
38833;2c63_C;2vgl_M;0;-;-;-;-;-1.0
38834;2c63_C;2vgl_S;0;-;-;-;-;-1.0
38835;2c63_C;2vgl_B;0;-;-;-;-;-1.0
38836;2c63_C;2vp7_A;0;-;-;-;-;-1.0
38837;1rf3_A;1rf3_A;539;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_539.pdb;8.59141553953668
38838;2c63_C;2v8q_B;0;-;-;-;-;-1.0
38839;2c9w_A;2jz3_B;16;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_16.pdb;20.94534282351254
38840;2c63_C;2vp7_B;0;-;-;-;-;-1.0
38841;2c63_C;2vgl_A;0;-;-;-;-;-1.0
38842;2c63_C;2v8q_E;0;-;-;-;-;-1.0
38843;2c63_C;2z3q_B;0;-;-;-;-;-1.0
38844;2c63_C;2zl1_A;0;-;-;-;-;-1.0
38845;2c63_C;2zl1_B;0;-;-;-;-;-1.0
38846;2c63_C;3bc1_E;0;-;-;-;-;-1.0
38847;2c63_C;3bc1_B;0;-;-;-;-;-1.0
38848;2c63_C;3c5j_A;0;-;-;-;-;-1.0
38849;2c63_C;3c66_A;0;-;-;-;-;-1.0
38850;1rf3_A;1rf3_A;540;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_540.pdb;8.591409408133288
38851;2c63_C;3ch5_B;0;-;-;-;-;-1.0
38852;2c9w_A;2jz3_B;17;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_17.pdb;17.520640653324634
38853;2c63_C;3d0g_E;0;-;-;-;-;-1.0
38854;2c63_C;3d2u_B;0;-;-;-;-;-1.0
38855;2c63_C;3cwb_P;0;-;-;-;-;-1.0
38856;2c63_D;2c9w_C;0;-;-;-;-;-1.0
38857;2c63_D;2djg_B;0;-;-;-;-;-1.0
38858;2c63_D;2djg_A;0;-;-;-;-;-1.0
38859;2c63_D;2djg_C;0;-;-;-;-;-1.0
38860;2c63_D;2e9x_C;0;-;-;-;-;-1.0
38861;2c63_D;2e9x_B;0;-;-;-;-;-1.0
38862;2c63_D;2h0d_B;0;-;-;-;-;-1.0
38863;1rf3_A;1rf3_A;541;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_541.pdb;8.591396767025334
38864;2c9w_A;2jz3_B;18;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_18.pdb;11.814551003024581
38865;2c63_D;2i1n_A;0;-;-;-;-;-1.0
38866;2c63_D;2i1n_B;0;-;-;-;-;-1.0
38867;2c63_D;2i32_E;0;-;-;-;-;-1.0
38868;2c63_D;2iae_A;0;-;-;-;-;-1.0
38869;2c63_D;2i32_A;0;-;-;-;-;-1.0
38870;2c63_D;2iae_B;0;-;-;-;-;-1.0
38871;2c63_D;2jz3_C;0;-;-;-;-;-1.0
38872;2c63_D;2jz3_B;0;-;-;-;-;-1.0
38873;2c63_D;2nnw_B;0;-;-;-;-;-1.0
38874;2c63_D;2nvu_B;0;-;-;-;-;-1.0
38875;2c63_D;2ot3_B;0;-;-;-;-;-1.0
38876;2c9w_A;2jz3_B;19;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_19.pdb;18.75839804834854
38877;2c63_D;2p1m_B;0;-;-;-;-;-1.0
38878;1rf3_A;1rf3_A;542;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_542.pdb;8.591409131418846
38879;2c63_D;2rhk_C;0;-;-;-;-;-1.0
38880;2c63_D;2v8q_A;0;-;-;-;-;-1.0
38881;2c63_D;2vgl_S;0;-;-;-;-;-1.0
38882;2c63_D;2vgl_M;0;-;-;-;-;-1.0
38883;2c63_D;2vgl_B;0;-;-;-;-;-1.0
38884;2c63_D;2vp7_A;0;-;-;-;-;-1.0
38885;2c63_D;2vp7_B;0;-;-;-;-;-1.0
38886;2c9w_A;2jz3_B;20;2c9w_0_1_A_1.pdb;2c9w_0_1_B_1.pdb;2c9w_A.pdb;2jz3_B_20.pdb;18.75839804834854
38887;2c63_D;2v8q_B;0;-;-;-;-;-1.0
38888;2c63_D;2v8q_E;0;-;-;-;-;-1.0
38889;2c63_D;2vgl_A;0;-;-;-;-;-1.0
38890;1rf3_A;1rf3_A;543;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_543.pdb;8.591408664459593
38891;2c63_D;2z3q_B;0;-;-;-;-;-1.0
38892;2c63_D;2zl1_A;0;-;-;-;-;-1.0
38893;2c63_D;2zl1_B;0;-;-;-;-;-1.0
38894;2c63_D;3bc1_E;0;-;-;-;-;-1.0
38895;2c63_D;3bc1_B;0;-;-;-;-;-1.0
38896;2c63_D;3c5j_A;0;-;-;-;-;-1.0
38897;2c63_D;3ch5_B;0;-;-;-;-;-1.0
38898;2c63_D;3d0g_E;0;-;-;-;-;-1.0
38899;2c63_D;3d2u_B;0;-;-;-;-;-1.0
38900;2c63_D;3cwb_P;0;-;-;-;-;-1.0
38901;2c63_D;3c66_A;0;-;-;-;-;-1.0
38902;1rf3_A;1rf3_A;544;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_544.pdb;8.591395694084435
38903;2c63_A;2djg_A;0;-;-;-;-;-1.0
38904;2c63_A;2c9w_C;0;-;-;-;-;-1.0
38905;2c63_A;2djg_B;0;-;-;-;-;-1.0
38906;2c63_A;2djg_C;0;-;-;-;-;-1.0
38907;2c63_A;2e9x_B;0;-;-;-;-;-1.0
38908;2c63_A;2e9x_C;0;-;-;-;-;-1.0
38909;2c63_A;2h0d_B;0;-;-;-;-;-1.0
38910;2c63_A;2i32_E;0;-;-;-;-;-1.0
38911;2c63_A;2i1n_B;0;-;-;-;-;-1.0
38912;2c63_A;2i32_A;0;-;-;-;-;-1.0
38913;2c63_A;2i1n_A;0;-;-;-;-;-1.0
38914;1rf3_A;1rf3_A;545;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_545.pdb;8.591396767025334
38915;2c63_A;2iae_A;0;-;-;-;-;-1.0
38916;2c63_A;2iae_B;0;-;-;-;-;-1.0
38917;2c63_A;2jz3_B;0;-;-;-;-;-1.0
38918;2c63_A;2jz3_C;0;-;-;-;-;-1.0
38919;2c63_A;2nnw_B;0;-;-;-;-;-1.0
38920;2c63_A;2nvu_B;0;-;-;-;-;-1.0
38921;2c63_A;2ot3_B;0;-;-;-;-;-1.0
38922;2c63_A;2p1m_B;0;-;-;-;-;-1.0
38923;2c63_A;2rhk_C;0;-;-;-;-;-1.0
38924;2c63_A;2v8q_A;0;-;-;-;-;-1.0
38925;1rf3_A;1rf3_A;546;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_546.pdb;8.591409159601692
38926;2c63_A;2vgl_M;0;-;-;-;-;-1.0
38927;2c63_A;2v8q_B;0;-;-;-;-;-1.0
38928;2c63_A;2v8q_E;0;-;-;-;-;-1.0
38929;2c63_A;2vgl_S;0;-;-;-;-;-1.0
38930;2c63_A;2vp7_A;0;-;-;-;-;-1.0
38931;2c63_A;2vgl_B;0;-;-;-;-;-1.0
38932;2c63_A;2vp7_B;0;-;-;-;-;-1.0
38933;2c63_A;2vgl_A;0;-;-;-;-;-1.0
38934;2c63_A;2zl1_A;0;-;-;-;-;-1.0
38935;2c63_A;2z3q_B;0;-;-;-;-;-1.0
38936;2c63_A;2zl1_B;0;-;-;-;-;-1.0
38937;2c63_A;3bc1_E;0;-;-;-;-;-1.0
38938;2c63_A;3bc1_B;0;-;-;-;-;-1.0
38939;1rf3_A;1rf3_A;547;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_547.pdb;8.591396767025334
38940;2c63_A;3c5j_A;0;-;-;-;-;-1.0
38941;2c63_A;3c66_A;0;-;-;-;-;-1.0
38942;2c63_A;3ch5_B;0;-;-;-;-;-1.0
38943;2c63_A;3d0g_E;0;-;-;-;-;-1.0
38944;2c63_A;3d2u_B;0;-;-;-;-;-1.0
38945;2c63_A;3cwb_P;0;-;-;-;-;-1.0
38946;2c63_B;2c9w_C;0;-;-;-;-;-1.0
38947;2c63_B;2djg_A;0;-;-;-;-;-1.0
38948;2c63_B;2djg_B;0;-;-;-;-;-1.0
38949;1rf3_A;1rf3_A;548;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_548.pdb;8.591408841661858
38950;2c63_B;2djg_C;0;-;-;-;-;-1.0
38951;2c63_B;2e9x_C;0;-;-;-;-;-1.0
38952;2c63_B;2e9x_B;0;-;-;-;-;-1.0
38953;2c63_B;2h0d_B;0;-;-;-;-;-1.0
38954;2c35_A;2c9w_A;0;-;-;-;-;-1.0
38955;2c35_A;2c63_D;0;-;-;-;-;-1.0
38956;2c35_A;2c74_B;0;-;-;-;-;-1.0
38957;2c35_A;2c63_A;0;-;-;-;-;-1.0
38958;2c35_A;2c74_A;0;-;-;-;-;-1.0
38959;2c35_A;2c63_C;0;-;-;-;-;-1.0
38960;2c35_A;2c63_B;0;-;-;-;-;-1.0
38961;1rf3_A;1rf3_A;549;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_549.pdb;8.591409408133288
38962;2c35_A;2iae_A;0;-;-;-;-;-1.0
38963;2c35_A;2nna_B;0;-;-;-;-;-1.0
38964;2c35_A;2odb_A;0;-;-;-;-;-1.0
38965;2c35_A;2nna_A;0;-;-;-;-;-1.0
38966;2c35_A;2pjy_B;0;-;-;-;-;-1.0
38967;2c35_A;2pjy_C;0;-;-;-;-;-1.0
38968;2c35_A;2rgn_A;0;-;-;-;-;-1.0
38969;2c35_A;2vgl_B;0;-;-;-;-;-1.0
38970;2c35_A;2v8q_A;0;-;-;-;-;-1.0
38971;2c35_A;2rgn_B;0;-;-;-;-;-1.0
38972;1rf3_A;1rf3_A;550;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_550.pdb;8.591409131418846
38973;2c35_A;2vgl_A;0;-;-;-;-;-1.0
38974;2c35_A;3brw_D;0;-;-;-;-;-1.0
38975;2c35_A;3bs5_A;0;-;-;-;-;-1.0
38976;2c35_A;3c5j_B;0;-;-;-;-;-1.0
38977;2c35_A;3d85_C;0;-;-;-;-;-1.0
38978;2c35_A;3d2u_A;0;-;-;-;-;-1.0
38979;2c35_A;3d0g_E;0;-;-;-;-;-1.0
38980;2c35_A;3d85_D;0;-;-;-;-;-1.0
38981;2c35_B;2c63_A;0;-;-;-;-;-1.0
38982;2c35_B;2c63_B;0;-;-;-;-;-1.0
38983;2c35_B;2c63_D;0;-;-;-;-;-1.0
38984;2c35_B;2c9w_A;0;-;-;-;-;-1.0
38985;1rf3_A;1rf3_A;551;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_551.pdb;8.591396767025334
38986;2c35_B;2c74_A;0;-;-;-;-;-1.0
38987;2c35_B;2c63_C;0;-;-;-;-;-1.0
38988;2c35_B;2c74_B;0;-;-;-;-;-1.0
38989;2c35_B;2iae_A;0;-;-;-;-;-1.0
38990;2c35_B;2odb_A;0;-;-;-;-;-1.0
38991;2c35_B;2pjy_B;0;-;-;-;-;-1.0
38992;2c35_B;2v8q_A;0;-;-;-;-;-1.0
38993;2c35_B;2vgl_B;0;-;-;-;-;-1.0
38994;2c35_B;2rgn_B;0;-;-;-;-;-1.0
38995;2c35_B;2vgl_A;0;-;-;-;-;-1.0
38996;1rf3_A;1rf3_A;552;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_552.pdb;8.591395788453026
38997;2c35_B;3brw_D;0;-;-;-;-;-1.0
38998;2c35_B;3bs5_A;0;-;-;-;-;-1.0
38999;2c35_B;3d0g_E;0;-;-;-;-;-1.0
39000;2c35_B;3d85_C;0;-;-;-;-;-1.0
39001;2c0l_A;2gd4_H;0;-;-;-;-;-1.0
39002;2c0l_A;2gd4_L;0;-;-;-;-;-1.0
39003;2c0l_A;2gix_B;0;-;-;-;-;-1.0
39004;2c0l_A;2gix_D;0;-;-;-;-;-1.0
39005;2c0l_A;2jjs_C;0;-;-;-;-;-1.0
39006;1rf3_A;1rf3_A;553;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_553.pdb;8.591409303583855
39007;2c0l_A;2gix_A;0;-;-;-;-;-1.0
39008;2c0l_A;2jjs_A;0;-;-;-;-;-1.0
39009;2c0l_A;2nna_B;0;-;-;-;-;-1.0
39010;2c0l_A;2nna_A;0;-;-;-;-;-1.0
39011;2c0l_A;2pjy_C;0;-;-;-;-;-1.0
39012;2c0l_A;2q7n_A;0;-;-;-;-;-1.0
39013;2c0l_A;2rgn_A;0;-;-;-;-;-1.0
39014;2c0l_A;2v8q_A;0;-;-;-;-;-1.0
39015;2c0l_A;3bt2_U;0;-;-;-;-;-1.0
39016;2c0l_A;3bpl_B;0;-;-;-;-;-1.0
39017;2c0l_A;3bt2_A;0;-;-;-;-;-1.0
39018;2c0l_A;3c5j_B;0;-;-;-;-;-1.0
39019;1rf3_A;1rf3_A;554;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_554.pdb;8.591396200553609
39020;2c0l_A;3d1m_A;0;-;-;-;-;-1.0
39021;2c0l_A;3d1m_D;0;-;-;-;-;-1.0
39022;2c0l_A;3d85_D;0;-;-;-;-;-1.0
39023;2c0l_A;3d48_R;0;-;-;-;-;-1.0
39024;2c0l_A;3d2u_A;0;-;-;-;-;-1.0
39025;2c0l_A;3d0g_A;0;-;-;-;-;-1.0
39026;2c0l_A;3dgc_S;0;-;-;-;-;-1.0
39027;2c0l_A;3bpl_C;0;-;-;-;-;-1.0
39028;2c0l_B;2v8q_A;0;-;-;-;-;-1.0
39029;1rf3_A;1rf3_A;555;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_555.pdb;8.591396767025334
39030;2bov_A;2rgn_B;0;-;-;-;-;-1.0
39031;2bov_A;2vgl_A;0;-;-;-;-;-1.0
39032;2bov_A;2z3q_B;0;-;-;-;-;-1.0
39033;2bov_A;2zl1_A;0;-;-;-;-;-1.0
39034;2bov_A;2zl1_B;0;-;-;-;-;-1.0
39035;2bov_A;3bc1_E;0;-;-;-;-;-1.0
39036;2bov_A;3brw_B;0;-;-;-;-;-1.0
39037;2bov_A;3bc1_B;0;-;-;-;-;-1.0
39038;2bov_A;3c5j_B;0;-;-;-;-;-1.0
39039;2bov_A;3bpl_C;0;-;-;-;-;-1.0
39040;2bov_A;3ch5_B;0;-;-;-;-;-1.0
39041;2bov_A;3d1m_D;0;-;-;-;-;-1.0
39042;1rf3_A;1rf3_A;556;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_556.pdb;8.591396767025334
39043;2bov_A;3cwb_P;0;-;-;-;-;-1.0
39044;2bov_A;3d48_R;0;-;-;-;-;-1.0
39045;2bov_A;3d2u_A;0;-;-;-;-;-1.0
39046;2bov_A;3d85_D;0;-;-;-;-;-1.0
39047;2bov_A;3dgc_S;0;-;-;-;-;-1.0
39048;2bov_A;2c0l_A;0;-;-;-;-;-1.0
39049;2bov_A;2gix_B;0;-;-;-;-;-1.0
39050;2bov_A;2gix_A;0;-;-;-;-;-1.0
39051;1rf3_A;1rf3_A;557;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_557.pdb;0.5910753411933345
39052;2bov_A;2gix_D;0;-;-;-;-;-1.0
39053;2bov_A;2nl9_A;0;-;-;-;-;-1.0
39054;2bov_A;2nna_A;0;-;-;-;-;-1.0
39055;2bov_A;2nna_B;0;-;-;-;-;-1.0
39056;2bov_A;2o8a_A;0;-;-;-;-;-1.0
39057;2bov_A;2ot3_B;0;-;-;-;-;-1.0
39058;1yk1_A;2bov_A;0;-;-;-;-;-1.0
39059;1yk1_A;2d1x_A;0;-;-;-;-;-1.0
39060;1yk1_A;2d1x_B;0;-;-;-;-;-1.0
39061;1yk1_A;2c0l_A;0;-;-;-;-;-1.0
39062;1yk1_A;2d1x_C;0;-;-;-;-;-1.0
39063;1rf3_A;1rf3_A;558;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_558.pdb;0.5910772323118315
39064;1yk1_A;2gd4_H;0;-;-;-;-;-1.0
39065;1yk1_A;2gd4_L;0;-;-;-;-;-1.0
39066;1yk1_A;2nna_A;0;-;-;-;-;-1.0
39067;1yk1_A;2o8a_A;0;-;-;-;-;-1.0
39068;1yk1_A;2odb_A;0;-;-;-;-;-1.0
39069;1yk1_A;2ot3_B;0;-;-;-;-;-1.0
39070;1yk1_A;2p1m_A;0;-;-;-;-;-1.0
39071;1yk1_A;2pjy_A;0;-;-;-;-;-1.0
39072;1yk1_A;2rgn_C;0;-;-;-;-;-1.0
39073;1yk1_A;2rgn_A;0;-;-;-;-;-1.0
39074;1yk1_A;2vgl_M;0;-;-;-;-;-1.0
39075;1rf3_A;1rf3_A;559;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_559.pdb;8.591417213629217
39076;1yk1_A;2vgl_S;0;-;-;-;-;-1.0
39077;1yk1_A;2vgl_B;0;-;-;-;-;-1.0
39078;1yk1_A;2vgl_A;0;-;-;-;-;-1.0
39079;1yk1_A;2zl1_A;0;-;-;-;-;-1.0
39080;1yk1_A;2zl1_B;0;-;-;-;-;-1.0
39081;1yk1_A;3bc1_E;0;-;-;-;-;-1.0
39082;1yk1_A;3brw_D;0;-;-;-;-;-1.0
39083;1yk1_A;3brw_B;0;-;-;-;-;-1.0
39084;1yk1_A;3bs5_B;0;-;-;-;-;-1.0
39085;1rf3_A;1rf3_A;560;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_560.pdb;8.59140969789019
39086;1yk1_A;3bs5_A;0;-;-;-;-;-1.0
39087;1yk1_A;3ch5_B;0;-;-;-;-;-1.0
39088;1yk1_A;3bt2_A;0;-;-;-;-;-1.0
39089;1yk1_A;3byh_A;0;-;-;-;-;-1.0
39090;1yk1_A;3d1m_A;0;-;-;-;-;-1.0
39091;1yk1_A;3d85_D;0;-;-;-;-;-1.0
39092;1yk1_A;3d2u_B;0;-;-;-;-;-1.0
39093;1yk1_E;1yk1_E;0;-;-;-;-;-1.0
39094;1yk1_E;2e9w_A;0;-;-;-;-;-1.0
39095;1yk1_E;2e9w_C;0;-;-;-;-;-1.0
39096;1yk1_E;2q7n_B;0;-;-;-;-;-1.0
39097;1rf3_A;1rf3_A;561;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;1rf3_A.pdb;1rf3_A_561.pdb;0.5910770794846566
39098;1yk1_E;2pjy_A;0;-;-;-;-;-1.0
39099;1yk1_E;2r9p_A;0;-;-;-;-;-1.0
39100;1yk1_E;2z3q_C;0;-;-;-;-;-1.0
39101;1yk1_E;3bt2_B;0;-;-;-;-;-1.0
39102;1yk1_E;3d1m_A;0;-;-;-;-;-1.0
39103;1yk1_E;3d85_C;0;-;-;-;-;-1.0
