;Rec;Lig;negatome;hippie_value;Rec_nRes;Lig_nRes;Rec_clustID;Lig_clustID;Inter_70;Inter_90;Rec_expr_70;Lig_expr_70;n_inter_res_rec_70;n_inter_res_lig_70;n_cont_comp_70;Rec_expr_90;Lig_expr_90;n_inter_res_rec_90;n_inter_res_lig_90;n_cont_comp_90;nPoses;nPoseClust;nHighPose_lRMSD_70;nMediumPose_lRMSD_70;nAcceptablePose_lRMSD_70;nIncorrectPose_lRMSD_70;nHighPose_lRMSD_90;nMediumPose_lRMSD_90;nAcceptablePose_lRMSD_90;nIncorrectPose_lRMSD_90;min_lRMSD_70;max_lRMSD_70;min_lRMSD_90;max_lRMSD_90;nHighPose_iRMSD_70;nMediumPose_iRMSD_70;nAcceptablePose_iRMSD_70;nIncorrectPose_iRMSD_70;nHighPose_iRMSD_90;nMediumPose_iRMSD_90;nAcceptablePose_iRMSD_90;nIncorrectPose_iRMSD_90;min_iRMSD_70;max_iRMSD_70;min_iRMSD_90;max_iRMSD_90;nHighPose_fnat_70;nMediumPose_fnat_70;nAcceptablePose_fnat_70;nIncorrectPose_fnat_70;nHighPose_fnat_90;nMediumPose_fnat_90;nAcceptablePose_fnat_90;nIncorrectPose_fnat_90;min_fnat_70;max_fnat_70;min_fnat_90;max_fnat_90;nOkPose_intcov_70;nBadPose_intcov_70;min_intcov_70;max_intcov_70;nOkPose_intcov_90;nBadPose_intcov_90;min_intcov_90;max_intcov_90;deformation_rmsd_lig_70;deformation_rmsd_rec_70;deformation_rmsd_lig_90;deformation_rmsd_rec_90;howmanyxray
598;1m3d_G;1m3d_L;False;-1.0;225;222;938;938;True;True;1m3d_0_2_G_1.pdb;1m3d_0_2_I_1.pdb;56;50;1347;1m3d_0_2_G_1.pdb;1m3d_0_2_I_1.pdb;56;50;1347;32376;0;0;2;5;32369;0;2;5;32369;1.35335;250.239;1.35335;250.239;2;0;0;5;2;0;0;5;0.6164059016172786;6.307426918904815;0.6164059016172786;6.307426918904815;2;0;0;5;2;0;0;5;0.001890359168241966;0.928436911487759;0.001890359168241966;0.928436911487759;2;32374;0.14516129032258066;0.9430604982206405;2;32374;0.14516129032258066;0.9430604982206405;7.183942750592631e-15;0.5153028247922847;7.183942750592631e-15;0.5153028247922847;0
599;1li1_A;1m3d_G;False;-1.0;228;225;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;31367;0;0;0;1;31366;0;0;1;31366;8.895430000000001;1024.37;8.895430000000001;1024.37;0;0;0;0;0;0;0;0;;;;;0;0;0;1;0;0;0;1;0.0017761989342806395;0.0017761989342806395;0.0017761989342806395;0.0017761989342806395;0;31367;0.1927710843373494;0.1927710843373494;0;31367;0.1927710843373494;0.1927710843373494;9.809722253367347e-15;0.44576090635390336;9.809722253367347e-15;0.44576090635390336;0
600;1li1_A;1m3d_A;False;-1.0;228;223;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;34308;0;0;0;2;34306;0;0;2;34306;5.95811;1020.81;5.95811;1020.81;0;0;0;2;0;0;0;2;4.287147107168923;6.7793066839360785;4.287147107168923;6.7793066839360785;0;0;1;1;0;0;1;1;0.017793594306049824;0.1423487544483986;0.017793594306049824;0.1423487544483986;0;34308;0.24242424242424243;0.3707482993197279;0;34308;0.24242424242424243;0.3707482993197279;9.809722253367347e-15;0.4333560695992742;9.809722253367347e-15;0.4333560695992742;0
601;1li1_A;1m3d_E;False;-1.0;228;224;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;34254;0;0;0;3;34251;0;0;3;34251;6.28945;1013.75;6.28945;1013.75;0;0;0;3;0;0;0;3;4.520434685128168;6.655135489888868;4.520434685128168;6.655135489888868;0;0;1;2;0;0;1;2;0.0071174377224199285;0.11743772241992882;0.0071174377224199285;0.11743772241992882;0;34254;0.19393939393939394;0.38095238095238093;0;34254;0.19393939393939394;0.38095238095238093;9.809722253367347e-15;0.29823358143217843;9.809722253367347e-15;0.29823358143217843;0
602;1li1_A;1m3d_B;False;-1.0;228;224;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;31133;0;1;0;4;31128;1;0;4;31128;0.8410780000000001;1018.27;0.8410780000000001;1018.27;1;0;0;4;1;0;0;4;0.44552088365812903;7.181319559191314;0.44552088365812903;7.181319559191314;1;0;0;4;1;0;0;4;0.007104795737122558;0.8543516873889876;0.007104795737122558;0.8543516873889876;1;31132;0.2289156626506024;0.8674698795180723;1;31132;0.2289156626506024;0.8674698795180723;9.809722253367347e-15;0.4912454664758701;9.809722253367347e-15;0.4912454664758701;0
603;1li1_A;1m3d_D;False;-1.0;228;225;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;35577;0;0;1;7;35569;0;1;7;35569;1.08099;1022.26;1.08099;1022.26;1;0;0;7;1;0;0;7;0.6428956152216604;7.453369052975893;0.6428956152216604;7.453369052975893;1;0;1;6;1;0;1;6;0.0;0.8579040852575488;0.0;0.8579040852575488;1;35576;0.19387755102040816;0.8313253012048193;1;35576;0.19387755102040816;0.8313253012048193;9.809722253367347e-15;0.44905835496966334;9.809722253367347e-15;0.44905835496966334;0
604;2z5h_T;2z5h_I;False;-1.0;34;39;34296;18146;True;True;2z5h_0_1_T_1.pdb;2z5h_0_1_I_1.pdb;8;6;58;2z5h_0_1_T_1.pdb;2z5h_0_1_I_1.pdb;8;6;58;49984;0;0;0;253;49731;0;0;253;49731;5.48476;314.654;5.48476;314.654;0;0;23;230;0;0;23;230;3.625008559989896;6.934228605259566;3.625008559989896;6.934228605259566;18;8;21;206;18;8;21;206;-1.0;0.9310344827586207;-1.0;0.9310344827586207;22;49962;-1.0;0.9444444444444444;22;49962;-1.0;0.9444444444444444;6.82756187860517e-15;1.2424966746729731e-14;6.82756187860517e-15;1.2424966746729731e-14;0
605;1li1_B;1m3d_A;False;-1.0;227;223;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;37291;0;0;0;3;37288;0;0;3;37288;6.18508;1017.82;6.18508;1017.82;0;0;1;2;0;0;1;2;3.6970324893768307;7.030451099344977;3.6970324893768307;7.030451099344977;0;0;1;2;0;0;1;2;0.016822429906542057;0.16822429906542055;0.016822429906542057;0.16822429906542055;0;37291;0.15503875968992248;0.33962264150943394;0;37291;0.15503875968992248;0.33962264150943394;1.8879251119495874e-14;0.31111501921499185;1.8879251119495874e-14;0.31111501921499185;0
606;1li1_B;1m3d_B;False;-1.0;227;224;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;33914;0;1;0;4;33909;1;0;4;33909;0.487421;1020.16;0.487421;1020.16;1;0;1;3;1;0;1;3;0.34371463687902526;6.152812572369962;0.34371463687902526;6.152812572369962;1;0;0;4;1;0;0;4;0.001996007984031936;0.8383233532934131;0.001996007984031936;0.8383233532934131;1;33913;0.056;0.8584905660377359;1;33913;0.056;0.8584905660377359;1.8879251119495874e-14;0.6221331295056265;1.8879251119495874e-14;0.6221331295056265;0
607;1li1_A;1m3d_H;False;-1.0;228;224;938;938;True;True;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;1li1_0_1_A_1.pdb;1li1_0_1_B_1.pdb;53;67;1394;30563;0;1;0;4;30558;1;0;4;30558;0.6568069999999999;1019.97;0.6568069999999999;1019.97;1;0;0;4;1;0;0;4;0.428529539183034;6.681390049351793;0.428529539183034;6.681390049351793;1;0;1;3;1;0;1;3;0.028469750889679714;0.9074733096085409;0.028469750889679714;0.9074733096085409;1;30562;0.21212121212121213;0.9030303030303031;1;30562;0.21212121212121213;0.9030303030303031;9.809722253367347e-15;0.3528998241314099;9.809722253367347e-15;0.3528998241314099;0
608;1li1_B;1m3d_D;False;-1.0;227;225;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;39739;0;0;0;3;39736;0;0;3;39736;7.90976;1020.51;7.90976;1020.51;0;0;0;3;0;0;0;3;4.47404049842143;5.946834207326937;4.47404049842143;5.946834207326937;0;0;0;3;0;0;0;3;0.0;0.09363957597173145;0.0;0.09363957597173145;0;39739;0.22556390977443608;0.3609022556390977;0;39739;0.22556390977443608;0.3609022556390977;1.8879251119495874e-14;0.27028238249746883;1.8879251119495874e-14;0.27028238249746883;0
609;1li1_B;1m3d_G;False;-1.0;227;225;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;35101;0;2;0;5;35094;2;0;5;35094;0.5164890000000001;1023.69;0.5164890000000001;1023.69;2;0;1;4;2;0;1;4;0.3597856001788385;7.030795108695524;0.3597856001788385;7.030795108695524;2;0;2;3;2;0;2;3;0.0035335689045936395;0.941696113074205;0.0035335689045936395;0.941696113074205;2;35099;0.18796992481203006;0.9182389937106918;2;35099;0.18796992481203006;0.9182389937106918;1.8879251119495874e-14;0.3049701434749472;1.8879251119495874e-14;0.3049701434749472;0
610;1li1_B;1m3d_E;False;-1.0;227;224;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;38897;0;0;0;8;38889;0;0;8;38889;6.86716;988.6260000000001;6.86716;988.6260000000001;0;0;0;8;0;0;0;8;4.195621585575949;6.814312673902727;4.195621585575949;6.814312673902727;0;0;3;5;0;0;3;5;0.0;0.10600706713780919;0.0;0.10600706713780919;0;38897;0.17293233082706766;0.3308270676691729;0;38897;0.17293233082706766;0.3308270676691729;1.8879251119495874e-14;0.5098584217637941;1.8879251119495874e-14;0.5098584217637941;0
611;3bt2_H;3d1m_A;False;-1.0;212;148;0;2025;True;False;3mxw_0_1_H_1.pdb;3mxw_0_1_A_1.pdb;11;17;290;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;10.166089168571919;0.4037986327512028;-1.0;-1.0;0
612;3bt2_H;3d2u_B;False;-1.0;212;99;0;7;True;False;6fgb_0_1_H_1.pdb;6fgb_0_1_B_1.pdb;2;1;25;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;14.24953372767616;0.5014715326539739;-1.0;-1.0;0
613;3bt2_H;1ck4_A;False;-1.0;212;193;0;385;True;False;2b2x_0_1_H_1.pdb;2b2x_0_1_A_1.pdb;15;16;390;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;14.179976043584034;0.6771774127159715;-1.0;-1.0;0
614;3bt2_H;2pjy_A;False;-1.0;212;112;0;896;True;False;6gff_0_1_L_1.pdb;6gff_0_1_D_1.pdb;13;9;194;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;2.3138530491051785;7.26385166443446;-1.0;-1.0;0
615;3bt2_H;1ck4_B;False;-1.0;212;195;0;385;True;False;2b2x_0_1_H_1.pdb;2b2x_0_1_A_1.pdb;15;16;390;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;14.179976043584034;0.7330374302868732;-1.0;-1.0;0
616;3bt2_H;3bpl_B;False;-1.0;212;202;0;10237;True;False;6oel_0_1_H_1.pdb;6oel_0_1_B_1.pdb;9;10;251;-;-;0;0;0;33440;0;0;0;0;33440;0;0;0;0;10.1461;281.153;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;4.729409233253768;0.8288780049564477;-1.0;-1.0;0
617;3bt2_H;2jjs_A;False;-1.0;212;116;0;2758;True;False;6nmr_0_1_H_1.pdb;6nmr_0_1_S_1.pdb;23;27;520;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;15.730877070007669;1.8647798277269942;-1.0;-1.0;0
618;3bt2_H;2jjs_C;False;-1.0;212;115;0;5040;True;False;5tz2_0_1_H_1.pdb;5tz2_0_1_C_1.pdb;12;13;237;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;15.752376012504214;0.4586800036143807;-1.0;-1.0;0
619;1li1_B;1m3d_H;False;-1.0;227;224;938;938;True;True;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;1li1_0_1_B_1.pdb;1li1_0_1_A_1.pdb;67;53;1394;35108;0;0;0;1;35107;0;0;1;35107;9.5406;1022.56;9.5406;1022.56;0;0;0;0;0;0;0;0;;;;;0;0;1;0;0;0;1;0;0.10777385159010601;0.10777385159010601;0.10777385159010601;0.10777385159010601;0;35108;0.24812030075187969;0.24812030075187969;0;35108;0.24812030075187969;0.24812030075187969;1.8879251119495874e-14;0.5388669257150162;1.8879251119495874e-14;0.5388669257150162;0
620;1li1_C;1m3d_A;False;-1.0;224;223;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;39530;0;0;0;5;39525;0;0;5;39525;7.81968;156.615;7.81968;156.615;0;0;0;5;0;0;0;5;6.077166672683323;7.269511914024683;6.077166672683323;7.269511914024683;0;0;0;5;0;0;0;5;0.0;0.04924242424242424;0.0;0.04924242424242424;0;39530;0.1919191919191919;0.264;0;39530;0.1919191919191919;0.264;8.370332729060176e-15;0.4333560695992794;8.370332729060176e-15;0.4333560695992794;0
621;3bt2_H;1gc1_C;False;-1.0;212;181;0;985;True;False;6cm3_0_1_P_1.pdb;6cm3_0_1_G_1.pdb;1;1;14;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;17.603944927971504;0.9893804152676562;-1.0;-1.0;0
622;3bt2_H;1gc1_G;False;-1.0;212;297;0;1554;True;False;1gc1_0_1_H_1.pdb;1gc1_0_1_G_1.pdb;14;11;242;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;17.53984159383325;9.462979652954011e-14;-1.0;-1.0;0
623;1li1_C;1m3d_B;False;-1.0;224;224;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;36466;0;0;1;7;36458;0;1;7;36458;4.89712;132.793;4.89712;132.793;0;0;1;7;0;0;1;7;3.7822682458725696;7.126630594787762;3.7822682458725696;7.126630594787762;0;0;0;8;0;0;0;8;0.0;0.026156941649899398;0.0;0.026156941649899398;0;36466;0.0743801652892562;0.2809917355371901;0;36466;0.0743801652892562;0.2809917355371901;8.370332729060176e-15;0.491245466475871;8.370332729060176e-15;0.491245466475871;0
624;3bt2_H;2zch_P;False;-1.0;212;237;0;5;True;False;3qum_0_1_H_1.pdb;3qum_0_1_P_1.pdb;14;26;376;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;8.68397800253409;2.7442355347038387;-1.0;-1.0;0
625;3bt2_H;2nl9_A;False;-1.0;212;140;0;239;True;False;6qb6_0_1_H_1.pdb;6qb6_0_1_A_1.pdb;19;17;444;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;15.299262817613315;1.5444807804966256;-1.0;-1.0;0
626;3bt2_H;3dgc_M;False;-1.0;212;141;0;5074;True;False;3q1s_0_1_H_1.pdb;3q1s_0_1_I_1.pdb;21;16;388;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;16.379085001827388;2.5016200715915624;-1.0;-1.0;0
627;3bt2_H;3d85_D;False;-1.0;212;290;0;3527;True;False;3hmx_0_1_H_1.pdb;3hmx_0_1_A_1.pdb;19;17;333;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;15.36736921985689;1.6602563056224107;-1.0;-1.0;0
628;3bt2_H;3d0g_E;False;-1.0;212;173;0;3516;True;False;2dd8_0_1_H_1.pdb;2dd8_0_1_S_1.pdb;16;14;303;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;10.27830872889533;1.4576403695898692;-1.0;-1.0;0
629;3bt2_H;3d85_C;False;-1.0;212;133;0;4225;True;False;3d85_0_1_B_1.pdb;3d85_0_1_C_1.pdb;16;15;318;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;12.631461438854828;5.948158499713371e-14;-1.0;-1.0;0
630;3bt2_H;3d85_B;False;-1.0;212;216;0;0;True;False;5n09_0_1_H_1.pdb;5n09_0_1_I_1.pdb;4;5;44;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;9.737101033854124;9.863838795529213;-1.0;-1.0;0
631;1rf3_A;1rf3_A;False;0.9;192;192;10619;10619;True;True;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;34;22;658;1rf3_0_1_A_3.pdb;1rf3_0_1_A_2.pdb;34;22;658;512444;0;0;4;9;512431;0;4;9;512431;3.8629300000000004;1031.11;3.8629300000000004;1031.11;0;0;2;11;0;0;2;11;3.7886134479659077;7.289786877747045;3.7886134479659077;7.289786877747045;0;0;12;1;0;0;12;1;0.019756838905775075;0.21732522796352582;0.019756838905775075;0.21732522796352582;0;512444;0.09659090909090909;0.4375;0;512444;0.09659090909090909;0.4375;1.2980462567676045e-14;1.246133244921424e-14;1.2980462567676045e-14;1.246133244921424e-14;0
632;2o8a_I;2o8a_A;False;-1.0;59;295;14799;840;True;True;2o8a_0_1_I_1.pdb;2o8a_0_1_A_1.pdb;37;65;1185;2o8a_0_1_I_1.pdb;2o8a_0_1_A_1.pdb;37;65;1185;7469;0;0;0;0;7469;0;0;0;7469;27.1774;75.935;27.1774;75.935;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;1.314082628302971e-14;1.1934166772178885e-14;1.314082628302971e-14;1.1934166772178885e-14;0
633;1li1_C;1m3d_H;False;-1.0;224;224;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;37201;0;0;0;3;37198;0;0;3;37198;6.86378;162.107;6.86378;162.107;0;0;0;3;0;0;0;3;4.767921249361158;6.77090844023213;4.767921249361158;6.77090844023213;0;0;0;3;0;0;0;3;0.0;0.04129263913824058;0.0;0.04129263913824058;0;37201;0.11627906976744186;0.20930232558139536;0;37201;0.11627906976744186;0.20930232558139536;8.370332729060176e-15;0.3528998241314111;8.370332729060176e-15;0.3528998241314111;0
634;2nnw_A;2nnw_B;False;-1.0;350;227;2466;2010;True;True;2nnw_0_1_A_2.pdb;2nnw_0_1_B_2.pdb;51;43;1008;2nnw_0_1_A_2.pdb;2nnw_0_1_B_2.pdb;51;43;1008;5796;0;0;0;0;5796;0;0;0;5796;36.5931;195.55;36.5931;195.55;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;1.2709981924111958e-14;1.6282713757777468e-14;1.2709981924111958e-14;1.6282713757777468e-14;0
635;1kfu_L;1kfu_S;False;0.97;699;184;10862;2017;True;True;1kfu_0_1_L_1.pdb;1kfu_0_1_S_1.pdb;67;68;1594;1kfu_0_1_L_1.pdb;1kfu_0_1_S_1.pdb;67;68;1594;15680;0;0;0;0;15680;0;0;0;15680;20.721;1030.96;20.721;1030.96;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;1.4128981188365866e-14;1.1733074776144088e-14;1.4128981188365866e-14;1.1733074776144088e-14;0
636;1li1_C;1m3d_E;False;-1.0;224;224;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;40583;0;0;0;9;40574;0;0;9;40574;6.583660000000001;148.697;6.583660000000001;148.697;0;0;0;9;0;0;0;9;4.731507026568352;5.9705361428746615;4.731507026568352;5.9705361428746615;0;0;1;8;0;0;1;8;0.00718132854578097;0.12567324955116696;0.00718132854578097;0.12567324955116696;0;40583;0.16279069767441862;0.4496124031007752;0;40583;0.16279069767441862;0.4496124031007752;8.370332729060176e-15;0.29823358143217493;8.370332729060176e-15;0.29823358143217493;0
637;1li1_C;1m3d_D;False;-1.0;224;225;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;41893;0;0;0;11;41882;0;0;11;41882;6.03145;114.26100000000001;6.03145;114.26100000000001;0;0;0;11;0;0;0;11;4.367589275239796;7.854502956406993;4.367589275239796;7.854502956406993;0;0;2;9;0;0;2;9;0.0;0.13824057450628366;0.0;0.13824057450628366;0;41893;0.12403100775193798;0.4263565891472868;0;41893;0.12403100775193798;0.4263565891472868;8.370332729060176e-15;0.4490583549696684;8.370332729060176e-15;0.4490583549696684;0
638;1li1_C;1m3d_G;False;-1.0;224;225;938;938;True;True;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;1li1_0_1_C_1.pdb;1li1_0_1_B_1.pdb;64;53;1399;37399;0;0;0;10;37389;0;0;10;37389;5.73121;137.086;5.73121;137.086;0;0;1;9;0;0;1;9;3.930362676346591;7.011607916024714;3.930362676346591;7.011607916024714;0;0;4;6;0;0;4;6;0.0017953321364452424;0.1490125673249551;0.0017953321364452424;0.1490125673249551;0;37399;0.16279069767441862;0.4418604651162791;0;37399;0.16279069767441862;0.4418604651162791;8.370332729060176e-15;0.44576090635390825;8.370332729060176e-15;0.44576090635390825;0
639;1li1_F;1m3d_A;False;-1.0;225;223;938;938;True;True;1li1_0_1_F_1.pdb;1li1_0_1_E_1.pdb;65;53;1377;1li1_0_1_F_1.pdb;1li1_0_1_E_1.pdb;65;53;1377;40363;0;0;0;12;40351;0;0;12;40351;5.67811;148.761;5.67811;148.761;0;0;3;9;0;0;3;9;3.941594751064703;7.3267185894451385;3.941594751064703;7.3267185894451385;0;0;0;12;0;0;0;12;0.0;0.04238921001926782;0.0;0.04238921001926782;0;40363;0.15079365079365079;0.28135593220338984;0;40363;0.15079365079365079;0.28135593220338984;1.0215578520031093e-14;0.45058463508383606;1.0215578520031093e-14;0.45058463508383606;0
640;3c08_L;3bpl_B;False;-1.0;206;202;0;10237;True;True;6oel_0_1_L_1.pdb;6oel_0_1_B_1.pdb;6;7;99;6oel_0_1_L_1.pdb;6oel_0_1_B_1.pdb;6;7;99;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;-1.0;0;0;-1.0;-1.0;0;0;-1.0;-1.0;21.5642863624261;0.8288780049564509;21.5642863624261;0.8288780049564509;0
